"idCaptura";"fkMaquinaRecurso";"registro";"dthCriacao"
588;2;91.7;"2024-10-14 23:09:56"
589;5;0.0;"2024-10-14 23:09:56"
590;6;0.0;"2024-10-14 23:09:56"
591;3;0.0;"2024-10-14 23:09:56"
592;4;1.0;"2024-10-14 23:09:56"
593;7;2161.0;"2024-10-14 23:10:01"
594;8;415.0;"2024-10-14 23:10:01"
595;10;2359306.0;"2024-10-14 23:10:01"
596;9;1420195.0;"2024-10-14 23:10:01"
597;1;6.6;"2024-10-14 23:10:26"
598;2;93.7;"2024-10-14 23:10:26"
599;5;0.0;"2024-10-14 23:10:26"
600;6;0.0;"2024-10-14 23:10:26"
601;3;0.0;"2024-10-14 23:10:26"
602;4;1.0;"2024-10-14 23:10:26"
603;7;2161.0;"2024-10-14 23:10:31"
604;8;415.0;"2024-10-14 23:10:31"
605;10;2360052.0;"2024-10-14 23:10:31"
606;9;1420810.0;"2024-10-14 23:10:31"
607;1;5.8;"2024-10-14 23:10:56"
608;2;93.5;"2024-10-14 23:10:56"
609;5;0.0;"2024-10-14 23:10:56"
610;6;0.0;"2024-10-14 23:10:56"
611;3;0.0;"2024-10-14 23:10:56"
612;4;1.0;"2024-10-14 23:10:56"
613;7;2161.0;"2024-10-14 23:11:02"
614;8;415.0;"2024-10-14 23:11:02"
615;10;2360320.0;"2024-10-14 23:11:02"
616;9;1421025.0;"2024-10-14 23:11:02"
617;1;5.3;"2024-10-14 23:11:26"
618;2;91.8;"2024-10-14 23:11:26"
619;5;0.0;"2024-10-14 23:11:26"
620;6;0.0;"2024-10-14 23:11:26"
621;3;0.0;"2024-10-14 23:11:26"
622;4;1.0;"2024-10-14 23:11:26"
623;7;2162.0;"2024-10-14 23:11:32"
624;8;415.0;"2024-10-14 23:11:32"
625;10;2360736.0;"2024-10-14 23:11:32"
626;9;1421339.0;"2024-10-14 23:11:33"
627;1;14.0;"2024-10-14 23:11:56"
628;2;92.2;"2024-10-14 23:11:56"
629;5;0.0;"2024-10-14 23:11:56"
630;6;0.0;"2024-10-14 23:11:56"
631;3;0.0;"2024-10-14 23:11:56"
632;4;1.0;"2024-10-14 23:11:56"
633;7;2162.0;"2024-10-14 23:12:03"
634;8;416.0;"2024-10-14 23:12:03"
635;10;2361078.0;"2024-10-14 23:12:03"
636;9;1421653.0;"2024-10-14 23:12:03"
637;1;3.7;"2024-10-14 23:12:26"
638;2;92.0;"2024-10-14 23:12:26"
639;5;0.0;"2024-10-14 23:12:26"
640;6;0.0;"2024-10-14 23:12:26"
641;3;0.0;"2024-10-14 23:12:26"
642;4;1.0;"2024-10-14 23:12:26"
643;7;2162.0;"2024-10-14 23:12:33"
644;8;416.0;"2024-10-14 23:12:34"
645;10;2361243.0;"2024-10-14 23:12:34"
646;9;1421856.0;"2024-10-14 23:12:34"
647;1;3.6;"2024-10-14 23:12:56"
648;2;92.9;"2024-10-14 23:12:56"
649;5;0.0;"2024-10-14 23:12:56"
650;6;0.0;"2024-10-14 23:12:56"
651;3;0.0;"2024-10-14 23:12:56"
652;4;1.0;"2024-10-14 23:12:56"
653;7;2162.0;"2024-10-14 23:13:04"
654;8;416.0;"2024-10-14 23:13:04"
655;10;2361465.0;"2024-10-14 23:13:04"
656;9;1422073.0;"2024-10-14 23:13:04"
657;1;2.2;"2024-10-14 23:13:26"
658;2;92.8;"2024-10-14 23:13:26"
659;5;0.0;"2024-10-14 23:13:26"
660;6;0.0;"2024-10-14 23:13:26"
661;3;0.0;"2024-10-14 23:13:26"
662;4;1.0;"2024-10-14 23:13:26"
663;7;2162.0;"2024-10-14 23:13:35"
664;8;416.0;"2024-10-14 23:13:35"
665;10;2361606.0;"2024-10-14 23:13:35"
666;9;1422232.0;"2024-10-14 23:13:35"
667;1;6.8;"2024-10-14 23:13:56"
668;2;83.8;"2024-10-14 23:13:56"
669;5;0.0;"2024-10-14 23:13:56"
670;6;0.0;"2024-10-14 23:13:56"
671;3;0.0;"2024-10-14 23:13:57"
672;4;1.0;"2024-10-14 23:13:57"
673;7;2162.0;"2024-10-14 23:14:05"
674;8;416.0;"2024-10-14 23:14:05"
675;10;2361933.0;"2024-10-14 23:14:05"
676;9;1422529.0;"2024-10-14 23:14:05"
677;1;6.9;"2024-10-14 23:14:27"
678;2;83.1;"2024-10-14 23:14:27"
679;5;0.0;"2024-10-14 23:14:27"
680;6;0.0;"2024-10-14 23:14:27"
681;3;0.0;"2024-10-14 23:14:27"
682;4;1.0;"2024-10-14 23:14:27"
683;7;2162.0;"2024-10-14 23:14:36"
684;8;416.0;"2024-10-14 23:14:36"
685;10;2362460.0;"2024-10-14 23:14:36"
686;9;1422883.0;"2024-10-14 23:14:36"
687;1;5.9;"2024-10-14 23:14:57"
688;2;81.4;"2024-10-14 23:14:57"
689;5;0.0;"2024-10-14 23:14:57"
690;6;0.0;"2024-10-14 23:14:57"
691;3;0.0;"2024-10-14 23:14:57"
692;4;1.0;"2024-10-14 23:14:57"
693;7;2164.0;"2024-10-14 23:15:06"
694;8;416.0;"2024-10-14 23:15:06"
695;10;2363710.0;"2024-10-14 23:15:06"
696;9;1423499.0;"2024-10-14 23:15:06"
697;1;4.5;"2024-10-14 23:15:27"
698;2;82.8;"2024-10-14 23:15:27"
699;5;0.0;"2024-10-14 23:15:27"
700;6;0.0;"2024-10-14 23:15:27"
701;3;0.0;"2024-10-14 23:15:27"
702;4;1.0;"2024-10-14 23:15:27"
703;7;2165.0;"2024-10-14 23:15:37"
704;8;416.0;"2024-10-14 23:15:37"
705;10;2364862.0;"2024-10-14 23:15:37"
706;9;1424030.0;"2024-10-14 23:15:37"
707;1;7.5;"2024-10-14 23:15:57"
708;2;82.7;"2024-10-14 23:15:57"
709;5;0.0;"2024-10-14 23:15:57"
710;6;0.0;"2024-10-14 23:15:57"
711;3;0.0;"2024-10-14 23:15:57"
712;4;1.0;"2024-10-14 23:15:57"
713;7;2166.0;"2024-10-14 23:16:07"
714;8;416.0;"2024-10-14 23:16:07"
715;10;2366148.0;"2024-10-14 23:16:07"
716;9;1424574.0;"2024-10-14 23:16:07"
717;1;3.4;"2024-10-14 23:16:27"
718;2;82.2;"2024-10-14 23:16:27"
719;5;0.0;"2024-10-14 23:16:27"
720;6;0.0;"2024-10-14 23:16:27"
721;3;0.0;"2024-10-14 23:16:27"
722;4;1.0;"2024-10-14 23:16:27"
723;7;2166.0;"2024-10-14 23:16:38"
724;8;416.0;"2024-10-14 23:16:38"
725;10;2366487.0;"2024-10-14 23:16:38"
726;9;1424922.0;"2024-10-14 23:16:38"
727;1;1.9;"2024-10-14 23:16:57"
728;2;82.4;"2024-10-14 23:16:57"
729;5;0.0;"2024-10-14 23:16:57"
730;6;0.0;"2024-10-14 23:16:57"
731;3;0.0;"2024-10-14 23:16:57"
732;4;1.0;"2024-10-14 23:16:57"
733;7;2166.0;"2024-10-14 23:17:08"
734;8;416.0;"2024-10-14 23:17:08"
735;10;2366609.0;"2024-10-14 23:17:08"
736;9;1425122.0;"2024-10-14 23:17:08"
737;1;1.4;"2024-10-14 23:17:27"
738;2;82.5;"2024-10-14 23:17:27"
739;5;0.0;"2024-10-14 23:17:27"
740;6;0.0;"2024-10-14 23:17:27"
741;3;0.0;"2024-10-14 23:17:27"
742;4;1.0;"2024-10-14 23:17:27"
743;7;2166.0;"2024-10-14 23:17:39"
744;8;417.0;"2024-10-14 23:17:39"
745;10;2366735.0;"2024-10-14 23:17:39"
746;9;1425284.0;"2024-10-14 23:17:39"
747;1;2.4;"2024-10-14 23:17:57"
748;2;82.6;"2024-10-14 23:17:57"
749;5;0.0;"2024-10-14 23:17:57"
750;6;0.0;"2024-10-14 23:17:57"
751;3;0.0;"2024-10-14 23:17:57"
752;4;1.0;"2024-10-14 23:17:57"
753;7;2167.0;"2024-10-14 23:18:09"
754;8;417.0;"2024-10-14 23:18:09"
755;10;2367755.0;"2024-10-14 23:18:09"
756;9;1425780.0;"2024-10-14 23:18:09"
757;1;3.7;"2024-10-14 23:18:27"
758;2;82.9;"2024-10-14 23:18:27"
759;5;0.0;"2024-10-14 23:18:28"
760;6;0.0;"2024-10-14 23:18:28"
761;3;0.0;"2024-10-14 23:18:28"
762;4;1.0;"2024-10-14 23:18:28"
763;7;2168.0;"2024-10-14 23:18:40"
764;8;417.0;"2024-10-14 23:18:40"
765;10;2368828.0;"2024-10-14 23:18:40"
766;9;1426261.0;"2024-10-14 23:18:40"
767;1;4.8;"2024-10-14 23:18:58"
768;2;82.9;"2024-10-14 23:18:58"
769;5;0.0;"2024-10-14 23:18:58"
770;6;0.0;"2024-10-14 23:18:58"
771;3;0.0;"2024-10-14 23:18:58"
772;4;1.0;"2024-10-14 23:18:58"
773;7;2173.0;"2024-10-14 23:19:10"
774;8;417.0;"2024-10-14 23:19:10"
775;10;2372999.0;"2024-10-14 23:19:10"
776;9;1427488.0;"2024-10-14 23:19:10"
777;1;4.9;"2024-10-14 23:19:28"
778;2;82.2;"2024-10-14 23:19:28"
779;5;0.0;"2024-10-14 23:19:28"
780;6;0.0;"2024-10-14 23:19:28"
781;3;0.0;"2024-10-14 23:19:28"
782;4;1.0;"2024-10-14 23:19:28"
783;7;2174.0;"2024-10-14 23:19:41"
784;8;417.0;"2024-10-14 23:19:41"
785;10;2373599.0;"2024-10-14 23:19:41"
786;9;1427757.0;"2024-10-14 23:19:41"
787;1;2.3;"2024-10-14 23:19:58"
788;2;82.0;"2024-10-14 23:19:58"
789;5;0.0;"2024-10-14 23:19:58"
790;6;0.0;"2024-10-14 23:19:58"
791;3;0.0;"2024-10-14 23:19:58"
792;4;1.0;"2024-10-14 23:19:58"
793;7;2174.0;"2024-10-14 23:20:11"
794;8;417.0;"2024-10-14 23:20:11"
795;10;2373740.0;"2024-10-14 23:20:11"
796;9;1427941.0;"2024-10-14 23:20:11"
797;1;4.4;"2024-10-14 23:20:28"
798;2;82.3;"2024-10-14 23:20:28"
799;5;0.0;"2024-10-14 23:20:28"
800;6;0.0;"2024-10-14 23:20:28"
801;3;0.0;"2024-10-14 23:20:28"
802;4;1.0;"2024-10-14 23:20:28"
803;7;2174.0;"2024-10-14 23:20:42"
804;8;417.0;"2024-10-14 23:20:42"
805;10;2373955.0;"2024-10-14 23:20:42"
806;9;1428165.0;"2024-10-14 23:20:42"
807;1;3.2;"2024-10-14 23:20:58"
808;2;82.4;"2024-10-14 23:20:58"
809;5;0.0;"2024-10-14 23:20:58"
810;6;0.0;"2024-10-14 23:20:58"
811;3;0.0;"2024-10-14 23:20:58"
812;4;1.0;"2024-10-14 23:20:58"
813;7;2174.0;"2024-10-14 23:21:12"
814;8;417.0;"2024-10-14 23:21:12"
815;10;2374130.0;"2024-10-14 23:21:12"
816;9;1428349.0;"2024-10-14 23:21:12"
817;7;2177.0;"2024-10-14 23:21:43"
818;8;417.0;"2024-10-14 23:21:43"
819;10;2376485.0;"2024-10-14 23:21:43"
820;9;1429624.0;"2024-10-14 23:21:43"
821;7;2178.0;"2024-10-14 23:22:13"
822;8;418.0;"2024-10-14 23:22:13"
823;10;2378244.0;"2024-10-14 23:22:13"
824;9;1430404.0;"2024-10-14 23:22:13"
825;7;275.0;"2024-10-15 09:46:20"
826;8;12.0;"2024-10-15 09:46:20"
827;10;239186.0;"2024-10-15 09:46:20"
828;9;52404.0;"2024-10-15 09:46:20"
829;1;33.4;"2024-10-15 09:46:21"
830;2;77.0;"2024-10-15 09:46:21"
831;5;0.0;"2024-10-15 09:46:21"
832;6;0.0;"2024-10-15 09:46:21"
833;3;0.0;"2024-10-15 09:46:21"
834;4;1.0;"2024-10-15 09:46:21"
835;7;278.0;"2024-10-15 09:46:50"
836;8;12.0;"2024-10-15 09:46:50"
837;10;241425.0;"2024-10-15 09:46:50"
838;9;52981.0;"2024-10-15 09:46:50"
839;1;8.9;"2024-10-15 09:46:51"
840;2;75.4;"2024-10-15 09:46:51"
841;5;0.0;"2024-10-15 09:46:51"
842;6;0.0;"2024-10-15 09:46:51"
843;3;0.0;"2024-10-15 09:46:51"
844;4;1.0;"2024-10-15 09:46:51"
845;7;280.0;"2024-10-15 09:47:21"
846;8;12.0;"2024-10-15 09:47:21"
847;10;243687.0;"2024-10-15 09:47:21"
848;9;53458.0;"2024-10-15 09:47:21"
849;1;7.0;"2024-10-15 09:47:21"
850;2;76.6;"2024-10-15 09:47:21"
851;5;0.0;"2024-10-15 09:47:21"
852;6;0.0;"2024-10-15 09:47:21"
853;3;0.0;"2024-10-15 09:47:21"
854;4;1.0;"2024-10-15 09:47:21"
855;1;5.0;"2024-10-15 09:47:51"
856;2;75.1;"2024-10-15 09:47:51"
857;5;0.0;"2024-10-15 09:47:51"
858;6;0.0;"2024-10-15 09:47:51"
859;3;0.0;"2024-10-15 09:47:51"
860;4;1.0;"2024-10-15 09:47:51"
861;7;283.0;"2024-10-15 09:47:51"
862;8;12.0;"2024-10-15 09:47:51"
863;10;245863.0;"2024-10-15 09:47:51"
864;9;53949.0;"2024-10-15 09:47:51"
865;1;4.2;"2024-10-15 09:48:21"
866;2;76.5;"2024-10-15 09:48:21"
867;5;0.0;"2024-10-15 09:48:21"
868;6;0.0;"2024-10-15 09:48:21"
869;3;0.0;"2024-10-15 09:48:21"
870;4;1.0;"2024-10-15 09:48:21"
871;7;285.0;"2024-10-15 09:48:22"
872;8;13.0;"2024-10-15 09:48:22"
873;10;248113.0;"2024-10-15 09:48:22"
874;9;54440.0;"2024-10-15 09:48:22"
875;1;13.4;"2024-10-15 09:48:51"
876;2;75.0;"2024-10-15 09:48:51"
877;5;0.0;"2024-10-15 09:48:51"
878;6;0.0;"2024-10-15 09:48:51"
879;3;0.0;"2024-10-15 09:48:51"
880;4;1.0;"2024-10-15 09:48:51"
881;7;288.0;"2024-10-15 09:48:52"
882;8;13.0;"2024-10-15 09:48:52"
883;10;250430.0;"2024-10-15 09:48:52"
884;9;54982.0;"2024-10-15 09:48:52"
885;1;3.5;"2024-10-15 09:49:21"
886;2;75.4;"2024-10-15 09:49:21"
887;5;0.0;"2024-10-15 09:49:21"
888;6;0.0;"2024-10-15 09:49:21"
889;3;0.0;"2024-10-15 09:49:21"
890;4;1.0;"2024-10-15 09:49:21"
891;7;290.0;"2024-10-15 09:49:23"
892;8;13.0;"2024-10-15 09:49:23"
893;10;252556.0;"2024-10-15 09:49:23"
894;9;55367.0;"2024-10-15 09:49:23"
895;1;2.5;"2024-10-15 09:49:51"
896;2;75.3;"2024-10-15 09:49:51"
897;5;0.0;"2024-10-15 09:49:51"
898;6;0.0;"2024-10-15 09:49:51"
899;3;0.0;"2024-10-15 09:49:51"
900;4;1.0;"2024-10-15 09:49:51"
901;7;293.0;"2024-10-15 09:49:53"
902;8;13.0;"2024-10-15 09:49:53"
903;10;254587.0;"2024-10-15 09:49:53"
904;9;55822.0;"2024-10-15 09:49:53"
905;1;4.4;"2024-10-15 09:50:21"
906;2;73.1;"2024-10-15 09:50:21"
907;5;0.0;"2024-10-15 09:50:21"
908;6;0.0;"2024-10-15 09:50:21"
909;3;0.0;"2024-10-15 09:50:22"
910;4;1.0;"2024-10-15 09:50:22"
911;7;296.0;"2024-10-15 09:50:24"
912;8;13.0;"2024-10-15 09:50:24"
913;10;257061.0;"2024-10-15 09:50:24"
914;9;56378.0;"2024-10-15 09:50:24"
915;1;5.3;"2024-10-15 09:50:52"
916;2;73.8;"2024-10-15 09:50:52"
917;5;0.0;"2024-10-15 09:50:52"
918;6;0.0;"2024-10-15 09:50:52"
919;3;0.0;"2024-10-15 09:50:52"
920;4;1.0;"2024-10-15 09:50:52"
921;7;298.0;"2024-10-15 09:50:54"
922;8;13.0;"2024-10-15 09:50:54"
923;10;259221.0;"2024-10-15 09:50:54"
924;9;57000.0;"2024-10-15 09:50:54"
925;1;8.6;"2024-10-15 09:51:22"
926;2;74.9;"2024-10-15 09:51:22"
927;5;0.0;"2024-10-15 09:51:22"
928;6;0.0;"2024-10-15 09:51:22"
929;3;0.0;"2024-10-15 09:51:22"
930;4;1.0;"2024-10-15 09:51:22"
931;7;300.0;"2024-10-15 09:51:25"
932;8;13.0;"2024-10-15 09:51:25"
933;10;261299.0;"2024-10-15 09:51:25"
934;9;57436.0;"2024-10-15 09:51:25"
935;1;2.9;"2024-10-15 09:51:52"
936;2;74.5;"2024-10-15 09:51:52"
937;5;0.0;"2024-10-15 09:51:52"
938;6;0.0;"2024-10-15 09:51:52"
939;3;0.0;"2024-10-15 09:51:52"
940;4;1.0;"2024-10-15 09:51:52"
941;7;303.0;"2024-10-15 09:51:55"
942;8;13.0;"2024-10-15 09:51:55"
943;10;263357.0;"2024-10-15 09:51:55"
944;9;57829.0;"2024-10-15 09:51:55"
945;1;6.5;"2024-10-15 09:52:22"
946;2;75.1;"2024-10-15 09:52:22"
947;5;0.0;"2024-10-15 09:52:22"
948;6;0.0;"2024-10-15 09:52:22"
949;3;0.0;"2024-10-15 09:52:22"
950;4;1.0;"2024-10-15 09:52:22"
951;7;305.0;"2024-10-15 09:52:26"
952;8;14.0;"2024-10-15 09:52:26"
953;10;265163.0;"2024-10-15 09:52:26"
954;9;58262.0;"2024-10-15 09:52:26"
955;1;8.7;"2024-10-15 09:52:52"
956;2;75.3;"2024-10-15 09:52:52"
957;5;0.0;"2024-10-15 09:52:52"
958;6;0.0;"2024-10-15 09:52:52"
959;3;0.0;"2024-10-15 09:52:52"
960;4;1.0;"2024-10-15 09:52:52"
961;7;308.0;"2024-10-15 09:52:56"
962;8;14.0;"2024-10-15 09:52:56"
963;10;267614.0;"2024-10-15 09:52:56"
964;9;58783.0;"2024-10-15 09:52:56"
965;1;5.3;"2024-10-15 09:53:22"
966;2;75.3;"2024-10-15 09:53:22"
967;5;0.0;"2024-10-15 09:53:22"
968;6;0.0;"2024-10-15 09:53:22"
969;3;0.0;"2024-10-15 09:53:22"
970;4;1.0;"2024-10-15 09:53:22"
971;7;310.0;"2024-10-15 09:53:27"
972;8;14.0;"2024-10-15 09:53:27"
973;10;269684.0;"2024-10-15 09:53:27"
974;9;59174.0;"2024-10-15 09:53:27"
975;1;9.0;"2024-10-15 09:53:52"
976;2;76.0;"2024-10-15 09:53:52"
977;5;0.0;"2024-10-15 09:53:52"
978;6;0.0;"2024-10-15 09:53:52"
979;3;0.0;"2024-10-15 09:53:52"
980;4;1.0;"2024-10-15 09:53:52"
981;7;313.0;"2024-10-15 09:53:57"
982;8;14.0;"2024-10-15 09:53:57"
983;10;272288.0;"2024-10-15 09:53:57"
984;9;59961.0;"2024-10-15 09:53:57"
985;1;9.7;"2024-10-15 09:54:22"
986;2;76.3;"2024-10-15 09:54:22"
987;5;0.0;"2024-10-15 09:54:22"
988;6;0.0;"2024-10-15 09:54:22"
989;3;0.0;"2024-10-15 09:54:22"
990;4;1.0;"2024-10-15 09:54:22"
991;7;315.0;"2024-10-15 09:54:28"
992;8;14.0;"2024-10-15 09:54:28"
993;10;274654.0;"2024-10-15 09:54:28"
994;9;60473.0;"2024-10-15 09:54:28"
995;1;6.8;"2024-10-15 09:54:52"
996;2;76.3;"2024-10-15 09:54:52"
997;5;0.0;"2024-10-15 09:54:52"
998;6;0.0;"2024-10-15 09:54:52"
999;3;0.0;"2024-10-15 09:54:52"
1000;4;1.0;"2024-10-15 09:54:52"
1001;7;318.0;"2024-10-15 09:54:58"
1002;8;14.0;"2024-10-15 09:54:58"
1003;10;276929.0;"2024-10-15 09:54:58"
1004;9;60937.0;"2024-10-15 09:54:58"
1005;1;4.7;"2024-10-15 09:55:22"
1006;2;74.0;"2024-10-15 09:55:22"
1007;5;0.0;"2024-10-15 09:55:23"
1008;6;0.0;"2024-10-15 09:55:23"
1009;3;0.0;"2024-10-15 09:55:23"
1010;4;1.0;"2024-10-15 09:55:23"
1011;7;321.0;"2024-10-15 09:55:29"
1012;8;14.0;"2024-10-15 09:55:29"
1013;10;279240.0;"2024-10-15 09:55:29"
1014;9;61412.0;"2024-10-15 09:55:29"
1015;1;5.2;"2024-10-15 09:55:53"
1016;2;73.8;"2024-10-15 09:55:53"
1017;5;0.0;"2024-10-15 09:55:53"
1018;6;0.0;"2024-10-15 09:55:53"
1019;3;0.0;"2024-10-15 09:55:53"
1020;4;1.0;"2024-10-15 09:55:53"
1021;7;323.0;"2024-10-15 09:55:59"
1022;8;14.0;"2024-10-15 09:55:59"
1023;10;281514.0;"2024-10-15 09:55:59"
1024;9;61976.0;"2024-10-15 09:55:59"
1025;1;5.4;"2024-10-15 09:56:23"
1026;2;73.4;"2024-10-15 09:56:23"
1027;5;0.0;"2024-10-15 09:56:23"
1028;6;0.0;"2024-10-15 09:56:23"
1029;3;0.0;"2024-10-15 09:56:23"
1030;4;1.0;"2024-10-15 09:56:23"
1031;7;326.0;"2024-10-15 09:56:30"
1032;8;15.0;"2024-10-15 09:56:30"
1033;10;283612.0;"2024-10-15 09:56:30"
1034;9;62432.0;"2024-10-15 09:56:30"
1035;1;4.7;"2024-10-15 09:56:53"
1036;2;73.7;"2024-10-15 09:56:53"
1037;5;0.0;"2024-10-15 09:56:53"
1038;6;0.0;"2024-10-15 09:56:53"
1039;3;0.0;"2024-10-15 09:56:53"
1040;4;1.0;"2024-10-15 09:56:53"
1041;7;328.0;"2024-10-15 09:57:00"
1042;8;15.0;"2024-10-15 09:57:00"
1043;10;286092.0;"2024-10-15 09:57:00"
1044;9;62924.0;"2024-10-15 09:57:00"
1045;1;8.4;"2024-10-15 09:57:23"
1046;2;74.7;"2024-10-15 09:57:23"
1047;5;0.0;"2024-10-15 09:57:23"
1048;6;0.0;"2024-10-15 09:57:23"
1049;3;0.0;"2024-10-15 09:57:23"
1050;4;1.0;"2024-10-15 09:57:23"
1051;7;330.0;"2024-10-15 09:57:31"
1052;8;16.0;"2024-10-15 09:57:31"
1053;10;288348.0;"2024-10-15 09:57:31"
1054;9;63456.0;"2024-10-15 09:57:31"
1055;1;6.6;"2024-10-15 09:57:53"
1056;2;74.2;"2024-10-15 09:57:53"
1057;5;0.0;"2024-10-15 09:57:53"
1058;6;0.0;"2024-10-15 09:57:53"
1059;3;0.0;"2024-10-15 09:57:53"
1060;4;1.0;"2024-10-15 09:57:53"
1061;7;333.0;"2024-10-15 09:58:01"
1062;8;16.0;"2024-10-15 09:58:01"
1063;10;290728.0;"2024-10-15 09:58:01"
1064;9;63947.0;"2024-10-15 09:58:01"
1065;1;8.0;"2024-10-15 09:58:23"
1066;2;74.3;"2024-10-15 09:58:23"
1067;5;0.0;"2024-10-15 09:58:23"
1068;6;0.0;"2024-10-15 09:58:23"
1069;3;0.0;"2024-10-15 09:58:23"
1070;4;1.0;"2024-10-15 09:58:23"
1071;7;335.0;"2024-10-15 09:58:32"
1072;8;16.0;"2024-10-15 09:58:32"
1073;10;292491.0;"2024-10-15 09:58:32"
1074;9;64320.0;"2024-10-15 09:58:32"
1075;1;7.1;"2024-10-15 09:58:53"
1076;2;75.6;"2024-10-15 09:58:53"
1077;5;0.0;"2024-10-15 09:58:53"
1078;6;0.0;"2024-10-15 09:58:53"
1079;3;0.0;"2024-10-15 09:58:53"
1080;4;1.0;"2024-10-15 09:58:53"
1081;7;337.0;"2024-10-15 09:59:02"
1082;8;16.0;"2024-10-15 09:59:02"
1083;10;294052.0;"2024-10-15 09:59:02"
1084;9;64815.0;"2024-10-15 09:59:02"
1085;1;2.3;"2024-10-15 09:59:23"
1086;2;74.6;"2024-10-15 09:59:23"
1087;5;0.0;"2024-10-15 09:59:23"
1088;6;0.0;"2024-10-15 09:59:23"
1089;3;0.0;"2024-10-15 09:59:23"
1090;4;1.0;"2024-10-15 09:59:23"
1091;7;337.0;"2024-10-15 09:59:33"
1092;8;16.0;"2024-10-15 09:59:33"
1093;10;294173.0;"2024-10-15 09:59:33"
1094;9;64948.0;"2024-10-15 09:59:33"
1095;1;1.4;"2024-10-15 09:59:53"
1096;2;74.8;"2024-10-15 09:59:53"
1097;5;0.0;"2024-10-15 09:59:53"
1098;6;0.0;"2024-10-15 09:59:53"
1099;3;0.0;"2024-10-15 09:59:54"
1100;4;1.0;"2024-10-15 09:59:54"
1101;7;337.0;"2024-10-15 10:00:03"
1102;8;17.0;"2024-10-15 10:00:03"
1103;10;294387.0;"2024-10-15 10:00:03"
1104;9;65135.0;"2024-10-15 10:00:03"
1105;1;1.1;"2024-10-15 10:00:24"
1106;2;73.9;"2024-10-15 10:00:24"
1107;5;0.0;"2024-10-15 10:00:24"
1108;6;0.0;"2024-10-15 10:00:24"
1109;3;0.0;"2024-10-15 10:00:24"
1110;4;1.0;"2024-10-15 10:00:24"
1111;7;337.0;"2024-10-15 10:00:34"
1112;8;17.0;"2024-10-15 10:00:34"
1113;10;294469.0;"2024-10-15 10:00:34"
1114;9;65247.0;"2024-10-15 10:00:34"
1115;1;1.0;"2024-10-15 10:00:54"
1116;2;73.5;"2024-10-15 10:00:54"
1117;5;0.0;"2024-10-15 10:00:54"
1118;6;0.0;"2024-10-15 10:00:54"
1119;3;0.0;"2024-10-15 10:00:54"
1120;4;1.0;"2024-10-15 10:00:54"
1121;7;337.0;"2024-10-15 10:01:04"
1122;8;17.0;"2024-10-15 10:01:04"
1123;10;294523.0;"2024-10-15 10:01:04"
1124;9;65367.0;"2024-10-15 10:01:05"
1125;1;1.0;"2024-10-15 10:01:24"
1126;2;73.4;"2024-10-15 10:01:24"
1127;5;0.0;"2024-10-15 10:01:24"
1128;6;0.0;"2024-10-15 10:01:24"
1129;3;0.0;"2024-10-15 10:01:24"
1130;4;1.0;"2024-10-15 10:01:24"
1131;7;337.0;"2024-10-15 10:01:35"
1132;8;17.0;"2024-10-15 10:01:35"
1133;10;294558.0;"2024-10-15 10:01:35"
1134;9;65426.0;"2024-10-15 10:01:35"
1135;1;1.4;"2024-10-15 10:01:54"
1136;2;73.5;"2024-10-15 10:01:54"
1137;5;0.0;"2024-10-15 10:01:54"
1138;6;0.0;"2024-10-15 10:01:54"
1139;3;0.0;"2024-10-15 10:01:54"
1140;4;1.0;"2024-10-15 10:01:54"
1141;7;337.0;"2024-10-15 10:02:05"
1142;8;17.0;"2024-10-15 10:02:06"
1143;10;294636.0;"2024-10-15 10:02:06"
1144;9;65521.0;"2024-10-15 10:02:06"
1145;1;0.7;"2024-10-15 10:02:24"
1146;2;73.4;"2024-10-15 10:02:24"
1147;5;0.0;"2024-10-15 10:02:24"
1148;6;0.0;"2024-10-15 10:02:24"
1149;3;0.0;"2024-10-15 10:02:24"
1150;4;1.0;"2024-10-15 10:02:24"
1151;7;337.0;"2024-10-15 10:02:36"
1152;8;17.0;"2024-10-15 10:02:36"
1153;10;294658.0;"2024-10-15 10:02:36"
1154;9;65568.0;"2024-10-15 10:02:36"
1155;1;7.7;"2024-10-15 10:02:54"
1156;2;75.2;"2024-10-15 10:02:54"
1157;5;0.0;"2024-10-15 10:02:54"
1158;6;0.0;"2024-10-15 10:02:54"
1159;3;0.0;"2024-10-15 10:02:54"
1160;4;1.0;"2024-10-15 10:02:54"
1161;7;338.0;"2024-10-15 10:03:07"
1162;8;17.0;"2024-10-15 10:03:07"
1163;10;295710.0;"2024-10-15 10:03:07"
1164;9;66163.0;"2024-10-15 10:03:07"
1165;1;21.5;"2024-10-15 10:03:24"
1166;2;76.8;"2024-10-15 10:03:24"
1167;5;0.0;"2024-10-15 10:03:24"
1168;6;0.0;"2024-10-15 10:03:24"
1169;3;0.0;"2024-10-15 10:03:24"
1170;4;1.0;"2024-10-15 10:03:24"
1171;7;374.0;"2024-10-15 10:03:37"
1172;8;17.0;"2024-10-15 10:03:37"
1173;10;322916.0;"2024-10-15 10:03:37"
1174;9;72920.0;"2024-10-15 10:03:37"
1175;1;29.6;"2024-10-15 10:03:54"
1176;2;75.1;"2024-10-15 10:03:54"
1177;5;0.0;"2024-10-15 10:03:54"
1178;6;0.0;"2024-10-15 10:03:54"
